unique_id,rating_1,rating_2,rating_3,consensus,raters
DOSEESC_EM12_01.25.2019_10_43_36,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_01.25.2019_10_46_37,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_01.25.2019_11_34_42,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_01.25.2019_11_35_41,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_01.25.2019_11_39_41,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_01.25.2019_11_40_40,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_01.25.2019_11_41_38,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_01.25.2019_11_42_34,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_01.25.2019_11_45_35,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_01.25.2019_12_35_39,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_01.25.2019_12_35_43,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_01.25.2019_12_36_44,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_01.25.2019_12_37_41,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_01.25.2019_12_43_38,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_01.25.2019_13_35_42,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_01.25.2019_14_39_39,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_01.25.2019_17_38_37,Unacceptable,Acceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_01.25.2019_18_37_37,Acceptable,Acceptable,Unacceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_01.25.2019_19_36_36,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_01.25.2019_19_41_39,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_01.25.2019_20_35_35,Acceptable,Unacceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_01.25.2019_20_40_33,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_01.25.2019_20_41_38,Unacceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_01.25.2019_20_43_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_01.25.2019_21_36_37,Unacceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_01.25.2019_21_37_39,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_01.25.2019_21_42_35,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_01.25.2019_22_26_38,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_01.25.2019_22_37_35,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_01.25.2019_22_37_39,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_01.25.2019_22_43_34,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_01.25.2019_23_37_37,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_01.25.2019_23_38_36,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_01.25.2019_23_39_36,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_01.25.2019_23_41_34,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_01.25.2019_24_28_34,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_01.25.2019_8_42_39,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_01.25.2019_8_44_36,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_01.25.2019_8_46_35,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_01.25.2019_9_42_38,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_01.25.2019_9_45_34,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_02.12.2019_10_44_39,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_02.12.2019_11_33_41,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_02.12.2019_12_33_41,Unacceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_02.12.2019_12_40_42,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_02.12.2019_13_35_40,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_02.12.2019_13_37_39,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_02.12.2019_13_38_40,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_02.12.2019_14_35_40,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_02.12.2019_14_37_40,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_02.12.2019_17_43_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_02.12.2019_18_38_43,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_02.12.2019_18_40_38,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_02.12.2019_18_43_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_02.12.2019_19_35_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_02.12.2019_19_38_36,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_02.12.2019_19_38_42,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_02.12.2019_19_39_36,Acceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_02.12.2019_19_42_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_02.12.2019_20_35_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_02.12.2019_20_36_36,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_02.12.2019_20_38_42,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_02.12.2019_20_39_36,Acceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_02.12.2019_20_40_35,Acceptable,Unacceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_02.12.2019_20_42_34,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_02.12.2019_21_39_42,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_02.12.2019_21_40_40,Unacceptable,Acceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_02.12.2019_21_43_35,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_02.12.2019_22_36_42,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_02.12.2019_22_38_35,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_02.12.2019_22_42_34,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_02.12.2019_23_35_34,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_02.12.2019_23_37_35,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_02.12.2019_23_39_32,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_02.12.2019_23_40_39,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_02.12.2019_23_41_36,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_02.12.2019_23_42_33,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_02.12.2019_24_34_39,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_02.12.2019_24_35_39,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_02.12.2019_24_38_37,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_02.12.2019_24_39_33,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_02.12.2019_24_39_37,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_02.12.2019_25_36_36,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_03.07.2019_10_43_38,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_03.07.2019_10_45_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_03.07.2019_11_37_40,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_03.07.2019_11_45_36,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_03.07.2019_12_34_39,Unacceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_03.07.2019_12_35_38,Unacceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_03.07.2019_12_36_40,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_03.07.2019_12_37_38,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_03.07.2019_12_40_41,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_03.07.2019_12_41_41,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_03.07.2019_12_42_39,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_03.07.2019_12_45_38,Unacceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_03.07.2019_13_35_40,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_03.07.2019_14_36_39,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_03.07.2019_17_37_39,Unacceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_03.07.2019_17_40_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_03.07.2019_17_41_38,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_03.07.2019_18_40_35,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_03.07.2019_19_36_34,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_03.07.2019_19_36_38,Unacceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_03.07.2019_19_37_43,Unacceptable,Acceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_03.07.2019_20_40_38,Unacceptable,Acceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_03.07.2019_20_41_33,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_03.07.2019_21_38_34,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_03.07.2019_21_39_38,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_03.07.2019_21_41_33,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_03.07.2019_21_41_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_03.07.2019_21_42_34,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_03.07.2019_22_25_36,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_03.07.2019_22_35_39,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM12_03.07.2019_22_37_36,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_03.07.2019_22_42_35,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_03.07.2019_23_35_39,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_03.07.2019_23_37_33,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_03.07.2019_23_37_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_03.07.2019_24_33_36,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM12_03.07.2019_9_43_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM12_03.07.2019_9_45_35,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM13_03.01.2019_10_47_36,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM13_03.01.2019_10_52_35,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM13_03.01.2019_12_43_36,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM13_03.01.2019_12_46_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM13_03.01.2019_12_46_41,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM13_03.01.2019_12_48_34,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM13_03.01.2019_12_48_38,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM13_03.01.2019_12_49_40,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM13_03.01.2019_12_50_35,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM13_03.01.2019_13_41_18,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM13_03.01.2019_13_42_19,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM13_03.01.2019_13_45_20,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM13_03.01.2019_13_47_41,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM13_03.01.2019_13_48_34,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM13_03.01.2019_13_48_38,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM13_03.01.2019_14_38_19,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM13_03.01.2019_14_43_22,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM13_03.01.2019_14_49_38,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM13_03.01.2019_15_37_16,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM13_03.01.2019_15_37_20,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM13_03.01.2019_15_38_19,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM13_03.01.2019_15_42_17,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM13_03.01.2019_15_47_43,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM13_03.01.2019_15_50_36,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM13_03.01.2019_16_35_17,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM13_03.01.2019_16_36_17,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM13_03.01.2019_16_39_16,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM13_03.01.2019_16_39_20,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM13_03.01.2019_16_41_45,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM13_03.01.2019_16_45_19,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM13_03.01.2019_17_37_17,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM13_03.01.2019_17_38_16,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM13_03.01.2019_17_39_24,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM13_03.01.2019_17_40_17,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM13_03.01.2019_17_40_21,Unacceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM13_03.01.2019_17_41_44,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM13_03.01.2019_17_42_19,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM13_03.01.2019_17_42_44,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM13_03.01.2019_17_44_44,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM13_03.01.2019_18_35_21,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
